coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Mon Apr 25 16:32:04 +0000 2022,,,,2,1.51863E+18,edke_vaibhav,1.51863E+18,3190908888,en,,,,3,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@edke_vaibhav @samant_uday @BSKoshyari @mswaofficial @OfficeofUT Even if we get stamp like AY 2021-2022 Online Examination Batch or Post Covid Batch, we are going to get our jobs on basis of our skills.",https://twitter.com/GLI4CH31/status/1518628922165923841,Wed Dec 15 10:51:25 +0000 2021,1.47107E+18,FALSE,Fortis Fortuna Adiuvat,586,4,193,0,,Gaurav Kshirsagar,GLI4CH31,101,,,FALSE
,Mon Apr 25 15:52:50 +0000 2022,,,,2,1.51862E+18,ArvindKejriwal,1.51856E+18,405427035,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ArvindKejriwal Delhi witnessing spike in covid cases... Agar bhagwat mann ji ki mehman nawaji ho gayi toh please school ki guidelines pe bhi dhyan do..... Kids are not vaccinated, and untill govt says, schools will not shift on online classes.... Stop experimenting on kids. Please take action🙏",https://twitter.com/Sandeep23008654/status/1518619048208044032,Mon Jan 20 09:33:58 +0000 2020,1.21919E+18,FALSE,,7,6,21,0,,Sandeep,Sandeep23008654,87,,,FALSE
,Mon Apr 25 09:13:33 +0000 2022,OnlinefExamForAllMaharashtraUniversities Covid_19 RightToEquality,,,4,1.51852E+18,,,,und,,,,5,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We want online exam for all Maharashtra university.

ऑनलाईनच परीक्षा घ्या 

@samant_uday

#OnlinefExamForAllMaharashtraUniversities. Health and Career too matter #Covid_19 #RightToEquality सर्व महाराष्ट्रातील विद्यार्थ्यांसाठी एकच परीक्षा पद्धत असावी, ￼Discrimation 
@abpmajhatv",https://twitter.com/FatimaNf298025/status/1518518566147874817,Mon Apr 25 09:04:01 +0000 2022,1.51852E+18,FALSE,,3,0,5,0,,Noor Fatima,FatimaNf298025,3,,,FALSE
,Mon Apr 25 21:22:06 +0000 2022,,,https://www.galvnews.com/lifestyle/article_fe457e85-57c8-5f39-9170-55ca0cfdd477.html?utm_campaign=blox&utm_source=twitter&utm_medium=social,0,1.5187E+18,,,,en,,FALSE,,0,,,"<a href=""https://www.townnews.com/"" rel=""nofollow"">BLOX CMS</a>","DEAR ABBY: Because of frustration with our state's substantial COVID restrictions and our teen son's struggles with remote learning, we moved to another state. At the time, our son was excited to move (we kept asking him to make sure). However, we a… https://t.co/fQEbwbDzi4",https://twitter.com/GalvNews/status/1518701910932480000,Sun May 03 07:02:13 +0000 2009,37381846,FALSE,Texas' Oldest Newspaper. Follow all our accounts: @GalvSports @GalvBizBuzz @GalvPhotos @GalvGameTime @CoastMonthly,68,11291,96,288,"Galveston County, TX",The Daily News,GalvNews,32559,,http://www.GalvNews.com,TRUE
,Mon Apr 25 00:09:26 +0000 2022,,,,0,1.51838E+18,K_Lady2012,1.51805E+18,476762112,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@K_Lady2012 Apparently the kids can opt out. We shall see if that’s actually true. This definitely don’t need this stress, especially after doing online learning for how many years thanks to Covid? 🤦🏽‍♀️",https://twitter.com/jnr2w/status/1518381635317682176,Sat Jul 17 01:46:46 +0000 2010,167616062,FALSE,,7041,49,144,0,"Ontario, Canada",Jules,jnr2w,528,,,FALSE
,Mon Apr 25 07:00:59 +0000 2022,,,,0,1.51849E+18,msisodia,1.51843E+18,30417501,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@msisodia @BhagwantMann Respected Sir, lots of students and teachers are infected due to Covid -19 in Delhi. I request you to please take action before situation gets worst. I lost my father due to Covid. I don't want to take a risk to send my kid to school. Please start online classes again.",https://twitter.com/indi_saggu/status/1518485206063149056,Tue Dec 15 17:48:25 +0000 2020,1.3389E+18,FALSE,,54,6,37,0,,🌾 Indi Saggu 🌾,indi_saggu,170,,,FALSE
,Mon Apr 25 05:58:21 +0000 2022,feelingamused,,,0,1.51847E+18,,,,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#feelingamused @AamAadmiParty @msisodia @ArvindKejriwal @DelhiparentsDPA Please tell me if our honorable courts can have summer holidays why small kids should be put through harsh scorching  summer heat ....after all kids were also taking online classes during Covid....,https://twitter.com/mudgil_navneet/status/1518469440660471808,Tue Jul 13 07:04:23 +0000 2021,1.41484E+18,FALSE,I love enjoying life as it comes....,4,0,9,0,,NAVNEET MUDGIL,mudgil_navneet,172,,,FALSE
,Mon Apr 25 00:52:16 +0000 2022,AcademicParenting,https://twitter.com/chrmosimann/status/1518392411965124608/photo/1,,45,1.51839E+18,,,,en,,FALSE,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","F1 was new to a US school for a few months when Covid hit.
Tutoring &amp; progress with spelling, catching up on a Covid year of remote learning - proud of you, kiddo.
#AcademicParenting https://t.co/q0ftagahLc",https://twitter.com/chrmosimann/status/1518392411965124608,Tue Jul 16 15:41:53 +0000 2013,1598709793,FALSE,"Johnson Chair & Assoc. Prof @CUAnschutz, @CUDevBio | @molbcu, @CSD_CUAMC.
#devbio, cell fate, cardiovascular development & disease, #zebrafish |  BoD @InfoIzfs.",79967,5382,2637,40,"Denver/Aurora, CO",Christian Mosimann,chrmosimann,23018,,http://www.mosimannlab.org,FALSE
,Mon Apr 25 12:59:11 +0000 2022,,,,0,1.51858E+18,NAFYZEHOVAH,1.51858E+18,1.26825E+18,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The Class of 2020 had it rough, and so did the Class of 2021 thanks to COVID-19. While we had to do our schoolwork from home through  remote learning, The Class of 2022 got it made, they're able to do one or the other. They got an option. And I'm talking about Ingraham High.",https://twitter.com/NAFYZEHOVAH/status/1518575350157959169,Wed Jun 03 18:32:00 +0000 2020,1.26825E+18,FALSE,"Libertarian 🦅
Young Visionary
Free Thinker
😁😁😁😁
The #WarOnMen is a REALITY 
#UnitedWeStand ☮️",109751,170,266,1,"Seattle, WA",Nafi “NAFY-Z” Ashshakur,NAFYZEHOVAH,24215,,https://www.lp.org,FALSE
,Mon Apr 25 19:51:59 +0000 2022,,https://twitter.com/AmitKum19012973/status/1518679230996832257/photo/1,,8,1.51868E+18,BaatJantaKi,,9.10099E+17,en,,FALSE,,11,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@RGPVBhopal @OfficeofSSC @ChouhanShivraj sir situation is alarming and depressing,covid cases are rising , rgpv have proper portal to conduct online exams then why not... https://t.co/4lcXlR0E3u",https://twitter.com/AmitKum19012973/status/1518679230996832257,Sun May 24 18:19:39 +0000 2020,1.26462E+18,TRUE,,1917,17,80,0,,Amit Kumar,AmitKum19012973,2167,,,FALSE
,Mon Apr 25 09:21:39 +0000 2022,BYjUS edTech,,https://www.indiatoday.in/technology/features/story/online-classes-here-to-stay-as-omicron-rages-on-kids-and-parents-brace-for-a-long-year-1901813-2022-01-19,0,1.51852E+18,,,,en,,FALSE,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Online classes here to stay as Omicron rages on, kids and parents brace for a long year - Technology News

https://t.co/UUyMHqTJd3

 #BYjUS #edTech",https://twitter.com/MaheshSajal/status/1518520604684660742,Sun May 03 09:01:47 +0000 2020,1.25687E+18,FALSE,work hard. play hard,158,52,308,0,,Sajal Mahesh,MaheshSajal,3460,,,FALSE
,Mon Apr 25 04:34:24 +0000 2022,rgpvonlineexam RGPV Covid_19 Corona,https://twitter.com/prakashsen09/status/1518448313791819777/photo/1,,17,1.51845E+18,,,,en,,FALSE,,17,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Corona cases are increasing daily. Please conduct rgpv exam online #rgpvonlineexam #RGPV #Covid_19 #Corona @ChouhanShivraj @OfficeofSSC @narendramodi @drnarottammisra @GopilKotwal @ThePradeepRawat https://t.co/Js1wuTuKWc,https://twitter.com/iamprakashsen/status/1518448313791819777,Wed May 31 09:15:54 +0000 2017,8.69845E+17,FALSE,Civil Engineer,50,17,25,0,,Prakash Sen,iamprakashsen,1814,,,FALSE
,Mon Apr 25 13:49:53 +0000 2022,,,,11501,1.51859E+18,,,,hi,,,,925,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",पता नहीं मेरे देश का अमन कहां गया। 💔,https://twitter.com/RoflGandhi_/status/1518588108467408898,Sat Feb 20 09:24:25 +0000 2010,115887279,FALSE,"Parody.  Not Rahul Gandhi. #TeamKisan🚜 लोहियावादी   Reach me at: contactroflgandhi@gmail.com
Instagram: https://t.co/Xo0kC9DnfC",37253,793189,565,1023,Arunachal Pradesh,Rofl Gandhi 2.0 🏹,RoflGandhi_,75349,,,FALSE
,Mon Apr 25 13:21:13 +0000 2022,,,,0,1.51858E+18,goldlitglitter,1.51858E+18,1.47699E+18,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","And Helpless parents.

We are left with no surveillance no protection 

Muslim world lack kids entertainment content 

After covid ,online education system demands students mobile📱 access 

Whereas most parents are working &amp; all are struggling with their marriages 🧵",https://twitter.com/goldlitglitter/status/1518580891819335680,Fri Dec 31 18:38:50 +0000 2021,1.47699E+18,FALSE,Allah is a light & he sent his messengers to teach us the ART of becoming a Light ✨🌟💥💫☀️🌕⚡,8846,53,428,0,,RamshaFatima,goldlitglitter,1800,,,FALSE
,Mon Apr 25 16:10:58 +0000 2022,,,https://twitter.com/RoflGandhi_/status/1518588108467408898,0,1.51862E+18,,,,in,,FALSE,1.51859E+18,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Aman toh 12th class main pooch gaya vo bhi Covid ki online exam ki wajah se varna bina padr toh pappu bhi pass nhi ho pata hain https://t.co/k1rki1jhgk,https://twitter.com/Atulvats16/status/1518623613217214464,Thu Nov 10 14:13:08 +0000 2016,7.96717E+17,FALSE,"India First,,  India is best",1838,204,167,0,"New Delhi, India",@Atul Vats🇮🇳,Atulvats16,13044,,,FALSE
,Mon Apr 25 11:48:08 +0000 2022,,,,10,1.51856E+18,UrHimanshuBorah,1.51854E+18,1.26135E+18,en,,,,3,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@UrHimanshuBorah @narendramodi Exams should be held in online mode.
College students has given exams online,
Then why school boards attending offline exams.
We want justice.
Exams should be online as covid rising again.",https://twitter.com/SafderA2627/status/1518557467470221312,Mon Apr 25 09:39:40 +0000 2022,1.51853E+18,FALSE,Student,5,0,13,0,"लुधियाना, भारत",Safder Ali,SafderA2627,3,,,FALSE
,Mon Apr 25 22:32:27 +0000 2022,vitrtallearning remotelearning onlinelearning Covid19,,https://brightbeam.us/36LSrtb,11,1.51872E+18,,,,en,,FALSE,,2,,,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","Pandemic Virtual Learning Was Chaotic, But Choking Off Quality Virtual Learning Won't Help Us Now @tillieelvrum #vitrtallearning #remotelearning #onlinelearning #Covid19  https://t.co/ZFwWD7Um7C",https://twitter.com/edu_post/status/1518719614175387648,Wed May 07 02:26:47 +0000 2014,2481105272,FALSE,"The Goal: By 2030, we aim to support 10 million Americans in demanding educational opportunity and child justice.",4984,59396,1558,650,U.S.A.,Ed Post 🎓,edu_post,34628,,https://www.edpost.com/jane-crow,TRUE
,Mon Apr 25 09:29:03 +0000 2022,,,,1,1.51852E+18,kalyancults,1.51847E+18,9.09008E+17,et,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@kalyancults @Arunkrisshnaa @PHariPrasad777 @PawanKalyan @bhaskarkrishna6 @siddusss @JspThotaNaresh @AJITHRE05455318 @kotasiva @ysjagan Inka veyyadu bro avi. Own money katti teskodame. Maa sister ki kuda ilane chesaaru. Andhra University lo malli. Last sem fees veyyaledhu. Adigithe Covid valla online classes eh ga ayyayi. College ki raledhu kada Inka endhuku ivvali annaru anta!. So ah fees ivvadu,https://twitter.com/yuvraj_pepsi/status/1518522465445883908,Fri Sep 01 14:17:17 +0000 2017,9.03623E+17,FALSE,"CA Final Candidate ( Cleared one group) . Graduated From Andhra university with Bachelor of Commerce. Financial management, Risk advisory",13646,125,840,0,India,Aspiring CA,yuvraj_pepsi,6762,,,FALSE
,Mon Apr 25 10:30:00 +0000 2022,US mask COVID19,https://twitter.com/PeoplesDailyapp/status/1518537804841582593/photo/1,http://bit.ly/3ERufCs,0,1.51854E+18,,,,en,,FALSE,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#US universities again bring back #mask mandates, switch to online classes and scale back large gatherings in response to rise in #COVID19 infections. https://t.co/6J0UMvZN1G https://t.co/MplZbkBpES",https://twitter.com/PeoplesDailyapp/status/1518537804841582593,Sun Feb 04 12:36:42 +0000 2018,9.6013E+17,FALSE,Our mission is to provide news and perspectives on China to a global audience. Download the People's Daily app for news on China.,825,3878,194,66,"北京, 中华人民共和国",People's Daily app,PeoplesDailyapp,43606,,http://en.peopleapp.com/download.html,TRUE
,Mon Apr 25 10:43:55 +0000 2022,,,,0,1.51854E+18,,,,en,,,,0,,,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","Don't let Covid-19 bring you down! Instead, take an online course about something that interests you.",https://twitter.com/bot_semicolon/status/1518541308947619840,Wed Nov 25 16:20:38 +0000 2020,1.33163E+18,FALSE,"Approximately every 11 minutes, someone in the United States dies by suicide. You are not alone, you matter, and your story does not end here.
@ProjSemicolon",0,71,1,3,,1-800-273-8255,bot_semicolon,115973,,https://suicidepreventionlifeline.org/,FALSE
,Mon Apr 25 16:00:00 +0000 2022,WaldenWise CoCreators,https://twitter.com/walden_wise/status/1518620853226848257/photo/1,https://www.eventbrite.com/e/the-new-normal-tickets-269435578067,1,1.51862E+18,,,,en,,FALSE,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lockdowns. Remote learning. Loss. In our upcoming event, The New Normal, @WaldenWise will bring together caring adults to explore how we can ask better questions and nurture the emotional health of children during COVID #WaldenWise #CoCreators
Register @ https://t.co/q6Hp5IIhbe https://t.co/5yj7FfYQnG",https://twitter.com/walden_wise/status/1518620853226848257,Tue Sep 21 23:38:32 +0000 2021,1.44046E+18,FALSE,A community of caring adults dedicated to championing the emotional health of kids #WaldenWise #CoCreators #CoCreatorsconnect,24,33,57,0,,Walden Wise,walden_wise,68,,https://waldenwise.org/,FALSE
,Mon Apr 25 06:48:47 +0000 2022,,,,8,1.51848E+18,CMMadhyaPradesh,1.51842E+18,2506662439,et,,,,9,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CMMadhyaPradesh Sir aap jante hain ki rgpv offline exam se bachho ko bahut paresani uthana padhega aur to covid cases bhi daily badh rahe hai yese me aap Rgpv ka exam online mode me karwaiye  yese me ham rgpv students aapke bahut aabhari rahenge,https://twitter.com/Pradeep25653691/status/1518482134700199936,Mon Jan 31 04:47:24 +0000 2022,1.48801E+18,FALSE,,264,6,28,0,,abhijeet singh,Pradeep25653691,730,,,FALSE
,Mon Apr 25 17:31:24 +0000 2022,,,https://www.mpsanet.org/practical-tips-for-online-student-engagement/,3,1.51864E+18,,,,en,,FALSE,,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Since the spread of COVID-19, many universities recognize that online teaching is here to stay and poses its own set of unique challenges. Read more in the latest MPSA blog ""Practical Tips for Online Student Engagement"" by @JamesSteur, Ph.D. Candidate at https://t.co/CPazQs113L",https://twitter.com/MPSAnet/status/1518643855016722433,Tue Sep 10 18:19:08 +0000 2013,1852171094,FALSE,Midwest Political Science Association - dedicated to the advancement of scholarship in all areas of political science. (RT ≠ Endorsement),2649,15438,2987,229,"Bloomington, IN",MPSA,MPSAnet,6723,,http://www.MPSAnet.org,FALSE
,Mon Apr 25 22:09:01 +0000 2022,,,,0,1.51871E+18,FemmeVoilet,1.51871E+18,1.29243E+18,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@FemmeVoilet @Richardflair177 @docchai2022 @DeAngelisCorey Most parents didn’t want remote learning. They wanted in-person. So they went where they could do that. The online experience at our local public schools was severely lacking; kids weren’t learning. Our school opened as early as possible, and we saw a low number of Covid cases.",https://twitter.com/DigitalChick73/status/1518713717009293312,Wed Apr 13 03:00:28 +0000 2011,281335900,FALSE,"#ProGod #ProLife #ProGun #ProCop #BackTheBlue #ProGeek #DCComicGirl #NavyMom writer and music lover. Wife, mom, Gramma, daughter, sister.",59880,686,1645,25,At the Foot of some Lake in WI,LoominNaughty 🦉💙⚓️🇺🇸⛳️,DigitalChick73,33396,,,FALSE
,Mon Apr 25 16:42:26 +0000 2022,,,,3,1.51863E+18,,,,en,,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Calling Abbott Elementary “undramatic” as a critique is mad weird. You want more drama in the show about school turn on the news.

I’m so glad this show is set in a Covid-less world because god knows we don’t need a virtual learning episode on Zoom.",https://twitter.com/Jayleejnr/status/1518631531081703426,Sun Apr 06 19:08:21 +0000 2014,2430887078,FALSE,"I’m Jared. Clippers/Rams🏆/Aces🏆/USC FB 🏆/Brahmas (XFL). I dabble in Wrestling, MCU, Music, Tokusatsu, and other content. I am not my tweets. Follow ya boy.",42052,1087,1038,19,"San Antonio, TX",Jared.,Jayleejnr,122873,,,FALSE
,Mon Apr 25 20:45:00 +0000 2022,,,https://www.canberratimes.com.au/story/7711968/more-schools-expected-to-go-to-remote-learning-in-term-2-as-winter-looms/,1,1.51869E+18,,,,en,,FALSE,,2,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","More schools are expected to switch to remote learning in Term 2 as all education systems brace for a winter COVID-19 wave. Via @SarahLansdown 
https://t.co/lGuIrlETPK",https://twitter.com/canberratimes/status/1518692574516580352,Mon Nov 03 04:31:20 +0000 2008,17125730,FALSE,"Multimedia and breaking news out of Canberra from the website of Australia's national daily newspaper, The Canberra Times.",223,73256,395,969,Canberra,Canberra Times,canberratimes,132515,,http://www.canberratimes.com.au,TRUE
,Mon Apr 25 07:29:51 +0000 2022,PradhanJiHelpDUStudentsWithOBE,,https://twitter.com/AyushTh54865307/status/1518066896565899264,1,1.51849E+18,,,,en,,FALSE,1.51807E+18,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Very true and then adding to the discrimination going out there
In the end we are left with less grades because other universities are giving online exams and we will get the deadly covid as well
What justice is being provided here
#PradhanJiHelpDUStudentsWithOBE
@dpradhanbjp https://t.co/9ES2gek2nw",https://twitter.com/justbeingsane2/status/1518492469310107648,Thu Apr 07 20:55:16 +0000 2022,1.51217E+18,FALSE,OBE is Current Prority,694,10,36,0,,DS22,justbeingsane2,913,,,FALSE
,Mon Apr 25 02:15:34 +0000 2022,COVID19,,https://www.adb.org/news/solar-powered-radios-tablets-wifi-enable-distance-learning-remote-schools-philippines,4,1.51841E+18,,,,en,,FALSE,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",".@ADB_HQ turned over to @DepEd_PH the last batch of IT equipment as part of its grant support for distance learning among secondary school students from poor and disadvantaged families in remote areas during and beyond the #COVID19 pandemic
https://t.co/D7TlDdAm38
@ADBPhilippines",https://twitter.com/AdbPartnerships/status/1518413376447152128,Wed Dec 04 02:06:14 +0000 2019,1.20205E+18,FALSE,🤝 News on ADB’s cofinancing efforts and stories of successful partnerships that changed lives for the better. #SDG17 RTs ≠ endorsements,1167,13310,556,8,"Manila, Philippines",ADB Partnerships,AdbPartnerships,1258,,http://www.adb.org/PR2021,FALSE
,Mon Apr 25 23:00:15 +0000 2022,,https://twitter.com/TheFullTimeDad/status/1518726611629092864/photo/1,https://newscenter.sdsu.edu/sdsu_newscenter/news_story.aspx?sid=78751,23,1.51873E+18,,,,en,,FALSE,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","When Matthew Martinez graduates from SDSU next month, he will have done it in three years, an impressive feat against the backdrop of the COVID-19 pandemic and nearly two years of distance learning. 

https://t.co/lZwuU0U3Qz https://t.co/LMHUBgK6L4",https://twitter.com/TheFullTimeDad/status/1518726611629092864,Thu Feb 12 16:58:06 +0000 2009,20693011,FALSE,"Writer, communicator, storyteller, hubby, dad. I work at SDSU.  Hoops is the other dude",9208,1763,1590,28,"Sherman Heights, San Diego",Aaron D. Burgin,TheFullTimeDad,28375,,http://newscenter.sdsu.edu,FALSE
,Mon Apr 25 16:47:15 +0000 2022,,,,9,1.51863E+18,mr_dsantos,1.51845E+18,70101580,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@mr_dsantos Parents used to trust their schools until Covid happened and everyone was remote learning and the parents got a chance to see what they were teaching.,https://twitter.com/JdubAndrew/status/1518632742497533952,Tue Jan 07 06:12:17 +0000 2020,1.21443E+18,FALSE,just a guy. I build the machines that keep your lights on. make America great and the rest of the world will follow. 5 year old daughter. I’m too old for this.,22178,1446,2305,11,"Texas, Thailand",Andrew the Millwright,JdubAndrew,61373,,http://panzergeneral2.com,FALSE
,Mon Apr 25 23:00:01 +0000 2022,schooldistricts graduation edequity edchat k12 highschool eddata pandemic COVID19 elearning blendchat edtech,,https://detroit.chalkbeat.org/2022/4/25/23037818/michigan-graduation-rate-pandemic-credit-recovery,0,1.51873E+18,,,,en,,FALSE,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","When graduation rates plummeted after the start of the pandemic, #schooldistricts in Michigan grapple with the efforts to reverse them:
https://t.co/2hVnHNSj9d @chalkbeatDET #graduation #edequity #edchat #k12 #highschool #eddata #pandemic #COVID19 #elearning #blendchat #edtech",https://twitter.com/ISAachieves/status/1518726551680032769,Tue Apr 08 00:36:32 +0000 2014,2432795983,FALSE,"Support in the areas of #edequity, #teaching, #learning, & #leadership. Find us also on LinkedIn, https://t.co/MaJf97esqY, Facebook, & YouTube. Division of @ETSInsights.",1939,2341,2125,28,"New York, NY",Institute for Student Achievement,ISAachieves,9972,,https://bit.ly/3zO8GyC,FALSE
,Mon Apr 25 14:44:30 +0000 2022,solidstate physics COVID19 pandemic,,https://www.routledge.com/blog/article/how-solid-state-physics-is-helping-us-adapt-to-a-covid-world,1,1.5186E+18,,,,en,,FALSE,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","How is solid state physics is helping us adapt to a COVID world of remote working and online teaching? Find out in our latest blog post with Dr Sharon Ann Holgate: https://t.co/umh4jyPg1g 
#solidstate #physics #COVID19 #pandemic",https://twitter.com/rdavies_tandf/status/1518601852325089281,Wed Jun 16 11:30:44 +0000 2010,156239946,FALSE,"Comissioning Book Editor for #Physics at @CRCPress. If you've got a book idea or tip about a gap in the market, get in touch! 
She/her
Views are my own.",2353,705,2179,6,@tandfSTEM. @tandfonline. ,Rebecca Hodges-Davies,rdavies_tandf,1891,,http://www.routledge.com/physics,FALSE
,Mon Apr 25 13:46:18 +0000 2022,ThePowerOfGenomics genomic SARSCoV2,,https://twitter.com/COG_Train/status/1518535984769646598,4,1.51859E+18,,,,en,,FALSE,1.51854E+18,4,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Find out everything you need to know about the first @COG_Train online course: #ThePowerOfGenomics

Discover where you can find tools from this excellent FREE opportunity to learn more about #genomic surveillance related to the #SARSCoV2 pandemic! 

👇🏿 https://t.co/ojE3kvaa6F",https://twitter.com/eventsWCS/status/1518587207673651200,Thu Nov 24 20:22:25 +0000 2011,420574055,FALSE,"Part of @connectingsci and funded by @wellcometrust, we fund, develop and deliver events in cutting-edge biomedicine and applications of genomics in healthcare",3643,9066,2617,125,Wellcome Genome Campus,Wellcome Connecting Science Courses & Conferences,eventsWCS,7414,,https://www.wellcomeconnectingscience.org/coursesandconferences,FALSE
,Tue Apr 26 08:55:31 +0000 2022,,,,0,1.51888E+18,samant_uday,1.51421E+18,1.15613E+18,tl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@samant_uday Sir aap Education Minister ban gaye ho but Education me kya badlav aaya hai, Covid-19/Corona jab tha to aapko Padhai rok dena chahiye tha, Fukat me 10th, 12th students ko pass q karwaya, usse unka Future acha hogaya, Online Class hi q liye
Directly Students ko bol dena tha",https://twitter.com/TusharD1993/status/1518876415604961281,Wed Jan 12 16:05:13 +0000 2022,1.4813E+18,FALSE,,3,1,14,0,,Tushar Dey,TusharD1993,290,,,FALSE
,Mon Apr 25 15:11:00 +0000 2022,,,,1,1.51861E+18,Global7Bangtan,1.51861E+18,1.28637E+18,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Global7Bangtan omg A YEAR ago … that was so long ago … I remember I was studying at my desk, our school was closed due to covid and I was having online classes damn 😦",https://twitter.com/moonkotae/status/1518608522895843330,Sat Jan 25 20:03:11 +0000 2020,1.22116E+18,FALSE,#BTS header by @ulsiart/,65101,140,461,1,She/her/autistic/aroace,|Em⁷| 🧑‍🚀🌕,moonkotae,32067,,,FALSE
,Mon Apr 25 09:48:42 +0000 2022,,,https://www.news18.com/news/education-career/ca-inter-topper-wouldnt-stop-at-rank-1-now-aims-at-cracking-mba-work-abroad-icai-nic-in-4222340.html,0,1.51853E+18,,,,en,,FALSE,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CA Inter Topper Wouldn't Stop at Rank 1, Now Aims at Cracking MBA, Work Abroad

Online classes can make one complacent. COVID-19 taught me that I have to take management of my ed ..

https://t.co/Gtenk9Jvz0",https://twitter.com/BasumatariDeben/status/1518527410316136449,Mon Mar 22 13:22:01 +0000 2021,1.37399E+18,FALSE,boss lady,66,2,58,0,,Deben Basumatari,BasumatariDeben,807,,,FALSE
,Mon Apr 25 09:45:29 +0000 2022,COVID19,https://twitter.com/MirrorNow/status/1518526600823848960/video/1,,96,1.51853E+18,,,,en,,FALSE,,32,,,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","COVID UPTICK IN INDIA
India has logged over 2,500 fresh #COVID19 cases in the past 24 hours. https://t.co/GQ8yyAyACk",https://twitter.com/MirrorNow/status/1518526600823848960,Mon Sep 21 13:31:19 +0000 2015,3638215945,FALSE,"We demand accountability | Relentlessly drive improvement | Address people's issues 📺 Tata Play 612, Airtel 394, Videocon d2h/Dish TV 899/733, Sun Direct 570",118,121309,47,429,India,Mirror Now,MirrorNow,238710,,http://www.mirrornownews.com,TRUE
